1,4.10399964440755,1.0393599999783033E-9,0.0024835868974005786,0.0024835868974005786,52331.819745723595
6.444444444444445,4.103999580183721,1.0393599998601627E-9,0.01600533803189776,0.002483586935984135,337249.5614571535
11.88888888888889,4.103999517986129,1.0393599997420284E-9,0.029527089571948998,0.0024835869733415045,622167.3985890179
17.333333333333336,4.103999456547717,1.0393599996238808E-9,0.04304884151081653,0.002483587010239415,907085.3314915086
22.77777777777778,4.103999395818476,1.039359999505747E-9,0.0565705938416867,0.0024835870467081965,1192003.3606194141
28.22222222222222,4.103999335638987,1.0393599993876053E-9,0.07009234656027166,0.0024835870828442716,1476921.4863345574
33.66666666666667,4.103999276242898,1.0393599992694736E-9,0.0836140996563783,0.0024835871185062857,1761839.7089998135
39.111111111111114,4.103999217650538,1.0393599991513321E-9,0.09713585312178064,0.002483587153681891,2046758.0289541848
44.55555555555556,4.103999159844981,1.0393599990331905E-9,0.11065760694899146,0.0024835871883813546,2331676.4465889176
50,4.10399910283,1.0393599989150567E-9,0.12417936113012049,0.00248358722260241,2616594.9622595888
